,player,xG,npxG,npG,goals,xA,assists,key_passes,shots,xGChain,xGBuildup,minutes,team_xGA,points,team_goals_conceded,team_goals_scored,yellow_cards,red_cards,saves,opponent,opponent_attack_strength,opponent_defense_strength
157,Dominic Calvert-Lewin,0.7477152347564697,0.7477152347564697,0,0,0.11067015677690506,0,1,2,1.0757520198822021,0.21736660599708557,90,0.603749,2.0,1.0,1.0,0.0,0.0,0.0,6.0,1120.0,1020.0
158,Dominic Calvert-Lewin,1.34030282497406,1.34030282497406,1,1,0,0,0,4,1.1151952743530273,0.02775200828909874,90,0.74852,6.0,2.0,1.0,0.0,0.0,0.0,4.0,1090.0,1080.0
159,Dominic Calvert-Lewin,0.028529014438390732,0.028529014438390732,0,0,0,0,0,1,0.028529014438390732,0,90,2.57224,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1260.0,1250.0
160,Dominic Calvert-Lewin,0.47933229804039,0.47933229804039,0,0,0.13184337317943573,0,2,2,0.7795684933662415,0.30023622512817383,90,1.02038,2.0,0.0,1.0,0.0,0.0,0.0,18.0,1040.0,1050.0
161,Dominic Calvert-Lewin,0.0980251133441925,0.0980251133441925,0,0,0,0,0,1,0.782565176486969,0.6845400929450989,90,0.665743,2.0,0.0,1.0,0.0,0.0,0.0,16.0,1110.0,1160.0
162,Dominic Calvert-Lewin,0.4430534839630127,0.4430534839630127,0,0,0,0,0,1,0.4689624011516571,0.025908932089805603,24,1.54046,4.0,0.0,2.0,0.0,0.0,0.0,11.0,1190.0,1300.0
163,Dominic Calvert-Lewin,0.5810050964355469,0.5810050964355469,1,1,0.07559982687234879,0,1,1,0.07559982687234879,0,90,1.71769,12.0,3.0,3.0,0.0,0.0,0.0,13.0,1250.0,1240.0
164,Dominic Calvert-Lewin,1.3261888027191162,1.3261888027191162,1,1,0,0,0,5,0.7750182747840881,0,90,1.14303,9.0,1.0,2.0,0.0,0.0,0.0,10.0,1060.0,1210.0
165,Dominic Calvert-Lewin,0.028572171926498413,0.028572171926498413,0,0,0.07009430974721909,0,1,1,0.0986664816737175,0,90,2.08832,2.0,2.0,0.0,0.0,0.0,0.0,14.0,1060.0,1110.0
166,Dominic Calvert-Lewin,0.17119111120700836,0.17119111120700836,0,0,0,0,0,2,0.17119111120700836,0,90,0.792045,2.0,1.0,1.0,0.0,0.0,0.0,9.0,1150.0,1230.0
167,Dominic Calvert-Lewin,0.14013414084911346,0.14013414084911346,0,0,0,0,0,2,0.053275059908628464,0,81,1.19713,2.0,0.0,0.0,0.0,0.0,0.0,19.0,1190.0,1290.0
168,Dominic Calvert-Lewin,0.23958459496498108,0.23958459496498108,0,0,0.063102588057518,0,1,1,0.3218271732330322,0.01913999207317829,90,1.25106,1.0,0.0,1.0,1.0,1.0,0.0,15.0,1020.0,1000.0
169,Dominic Calvert-Lewin,0.23989659547805786,0.23989659547805786,0,0,0,0,0,2,0.23989659547805786,0,90,1.25206,4.0,1.0,2.0,1.0,1.0,0.0,1.0,1150.0,1210.0
170,Dominic Calvert-Lewin,1.0228092670440674,1.0228092670440674,0,0,0,0,0,3,0.14107008278369904,0,90,0.83883,5.0,0.0,2.0,0.0,0.0,0.0,9.0,1190.0,1150.0
171,Dominic Calvert-Lewin,0.05877305567264557,0.05877305567264557,0,0,0,0,0,1,0.05877305567264557,0,90,1.00627,5.0,0.0,1.0,0.0,0.0,0.0,5.0,1300.0,1310.0
172,Dominic Calvert-Lewin,1.5808466672897339,1.5808466672897339,1,1,0,0,0,4,2.0779459476470947,0.49709922075271606,90,0.730434,6.0,1.0,1.0,0.0,0.0,0.0,4.0,1040.0,1040.0
173,Dominic Calvert-Lewin,0.21547885239124298,0.21547885239124298,0,0,0.04599328711628914,0,2,3,0.6855250000953674,0.5174018740653992,90,3.11324,2.0,1.0,0.0,0.0,0.0,0.0,10.0,1150.0,1170.0
174,Dominic Calvert-Lewin,1.2041444778442383,1.2041444778442383,2,2,0.10704010725021362,0,1,3,1.6275526285171509,0.316368043422699,90,1.87028,13.0,2.0,3.0,0.0,0.0,0.0,8.0,1150.0,1040.0
175,Dominic Calvert-Lewin,0.04357380419969559,0.04357380419969559,0,0,0,0,0,1,0.04357380419969559,0,90,1.59642,5.0,3.0,1.0,0.0,0.0,0.0,13.0,1280.0,1310.0
176,Dominic Calvert-Lewin,0.729789674282074,0.729789674282074,1,1,0.24678771197795868,0,3,5,0.9799202680587769,0.11999490112066269,90,2.6311,8.0,2.0,1.0,0.0,0.0,0.0,14.0,1050.0,1030.0
177,Dominic Calvert-Lewin,0,0,0,0,0,0,0,0,0,0,90,0.74151,1.0,2.0,0.0,1.0,1.0,0.0,16.0,1030.0,1110.0
178,Dominic Calvert-Lewin,0.6323375105857849,0.6323375105857849,1,1,0,0,0,5,0.6323375105857849,0,90,2.49492,6.0,2.0,2.0,0.0,0.0,0.0,11.0,1210.0,1230.0
179,Dominic Calvert-Lewin,0.489572674036026,0.489572674036026,1,1,0,0,0,3,1.171152949333191,1.0821949243545532,90,1.16568,6.0,2.0,4.0,0.0,0.0,0.0,3.0,1190.0,1130.0
180,Dominic Calvert-Lewin,1.162355661392212,1.162355661392212,1,1,0,0,0,4,0.606042742729187,0,90,0.443115,6.0,1.0,2.0,0.0,0.0,0.0,6.0,1030.0,1010.0
181,Dominic Calvert-Lewin,2.61072039604187,2.61072039604187,3,3,0,0,0,6,2.0192816257476807,0,74,0.315347,17.0,2.0,5.0,0.0,0.0,0.0,18.0,1000.0,1040.0
182,Dominic Calvert-Lewin,0.14971168339252472,0.14971168339252472,1,1,0.10603856295347214,0,1,2,0.27420079708099365,0.07643289119005203,89,0.822944,8.0,0.0,1.0,0.0,0.0,0.0,17.0,1130.0,1250.0
183,Alexandre Lacazette,0.13165760040283203,0.13165760040283203,0,0,0.429660826921463,0,1,2,0.4559530019760132,0,71,0.839128,2.0,1.0,1.0,0.0,0.0,0.0,8.0,1110.0,1060.0
184,Alexandre Lacazette,0.9062871336936951,0.9062871336936951,2,2,0.09223397076129913,0,1,4,0.998521089553833,0.09223397076129913,90,0.315121,13.0,0.0,3.0,0.0,0.0,0.0,15.0,1020.0,1000.0
185,Alexandre Lacazette,0,0,0,0,0,0,0,0,0,0,90,2.43732,2.0,3.0,0.0,0.0,0.0,0.0,11.0,1210.0,1230.0
186,Alexandre Lacazette,0.7499852180480957,0.7499852180480957,1,1,0.16521266102790833,0,2,4,0.9823397994041443,0.06714194267988205,90,2.50629,11.0,3.0,3.0,1.0,1.0,0.0,19.0,1140.0,1260.0
187,Alexandre Lacazette,1.324328064918518,0.563159167766571,0,1,0,0,0,5,0.563159167766571,0,90,0.705566,8.0,1.0,2.0,0.0,0.0,0.0,17.0,1170.0,1290.0
188,Alexandre Lacazette,0,0,0,0,0,0,0,0,0.3543184697628021,0.3543184697628021,26,1.10374,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1040.0,1040.0
189,Alexandre Lacazette,0.7611688375473022,0,0,1,0,0,0,1,0.017374074086546898,0.017374074086546898,88,0.533575,8.0,1.0,3.0,0.0,0.0,0.0,9.0,1190.0,1150.0
190,Alexandre Lacazette,0,0,0,0,0,0,0,0,0,0,16,2.08868,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1320.0,1350.0
191,Alexandre Lacazette,0,0,0,0,0.11319296807050705,0,1,0,0.2540036737918854,0.14081069827079773,62,1.19792,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1120.0,1080.0
192,Alexandre Lacazette,0,0,0,0,0.09308172762393951,1,1,0,0.09308172762393951,0,50,1.56162,4.0,1.0,1.0,0.0,0.0,0.0,20.0,1120.0,1040.0
193,Alexandre Lacazette,0.08439602702856064,0.08439602702856064,0,0,0,0,0,2,0.13113842904567719,0.11250997334718704,90,1.51332,2.0,0.0,0.0,0.0,0.0,0.0,13.0,1280.0,1310.0
194,Alexandre Lacazette,1.2388920783996582,1.2388920783996582,1,1,0.4576575458049774,1,1,2,2.041757345199585,0.34520775079727173,90,0.99504,11.0,1.0,3.0,0.0,0.0,0.0,16.0,1030.0,1110.0
195,Alexandre Lacazette,0.46213483810424805,0.46213483810424805,0,0,0.14591391384601593,0,2,2,0.7396078705787659,0.13155913352966309,90,0.168796,2.0,0.0,3.0,0.0,0.0,0.0,14.0,1060.0,1110.0
196,Alexandre Lacazette,0,0,0,0,0,0,0,0,0,0,82,0.709634,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1120.0,1020.0
197,Alexandre Lacazette,1.7702596187591553,1.7702596187591553,2,2,0.12337049096822739,0,3,5,2.9034957885742188,1.009865641593933,90,0.869874,12.0,0.0,4.0,0.0,0.0,0.0,18.0,1040.0,1050.0
198,Alexandre Lacazette,0.10009176284074783,0.10009176284074783,1,1,0,0,0,1,0.10009176284074783,0,24,0.799368,7.0,0.0,1.0,0.0,0.0,0.0,3.0,1150.0,1100.0
199,Alexandre Lacazette,1.0968308448791504,0.33566203713417053,0,1,0,0,0,2,0.44319820404052734,0.1075361892580986,90,2.25414,8.0,1.0,3.0,0.0,0.0,0.0,5.0,1300.0,1310.0
200,Alexandre Lacazette,0.04095785692334175,0.04095785692334175,0,0,0.05721409246325493,0,1,1,0.12608061730861664,0.027908673509955406,13,0.661744,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1130.0,1200.0
201,Alexandre Lacazette,0.4257093369960785,0.4257093369960785,0,0,0.12520715594291687,0,2,1,0.7540213465690613,0.20310482382774353,61,0.815375,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1090.0,1080.0
202,Alexandre Lacazette,0.23384830355644226,0.23384830355644226,0,0,0.09736107289791107,0,1,4,0.1975049078464508,0,90,0.390629,1.0,2.0,0.0,1.0,1.0,0.0,17.0,1130.0,1250.0
203,Alexandre Lacazette,0,0,0,0,0,0,0,0,0,0,1,2.0069,1.0,0.0,1.0,0.0,0.0,0.0,20.0,1130.0,1120.0
204,Alexandre Lacazette,0.23957708477973938,0.23957708477973938,0,0,0,0,0,1,0.23957708477973938,0,68,1.98553,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1140.0,1100.0
205,Alexandre Lacazette,0,0,0,0,0.07365112006664276,0,2,0,0.12224946171045303,0.05805268511176109,76,0.394113,2.0,0.0,1.0,0.0,0.0,0.0,13.0,1250.0,1240.0
206,Alexandre Lacazette,0.14263127744197845,0.14263127744197845,0,0,0.07909988611936569,0,2,2,0.1674264818429947,0,90,0.736172,1.0,1.0,0.0,1.0,1.0,0.0,9.0,1150.0,1230.0
207,Alexandre Lacazette,0,0,0,0,0,0,0,0,0,0,20,1.43023,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1280.0,1340.0
208,Alexandre Lacazette,1.1319680213928223,1.1319680213928223,1,1,0.04620342329144478,0,1,3,1.1781715154647827,0,75,2.73834,7.0,2.0,1.0,0.0,0.0,0.0,11.0,1190.0,1300.0
209,Alexandre Lacazette,0.3599128723144531,0.3599128723144531,1,1,0,0,0,1,0.42935803532600403,0.0694451704621315,78,2.06377,7.0,1.0,2.0,0.0,0.0,0.0,19.0,1190.0,1290.0
210,Alexandre Lacazette,0.8282726407051086,0.8282726407051086,1,1,0.11015225946903229,0,1,2,1.0691125392913818,0.20087158679962158,88,0.126327,7.0,0.0,3.0,0.0,0.0,0.0,8.0,1150.0,1040.0
211,Ilkay Gündogan,0.041559360921382904,0.041559360921382904,0,0,0.046117499470710754,0,1,1,0.6683847904205322,0.6222673058509827,26,0.17525,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1150.0,1170.0
212,Ilkay Gündogan,0.6720618605613708,0.6720618605613708,1,1,0.25841009616851807,0,3,1,2.0832393169403076,1.1527674198150635,90,1.60561,8.0,2.0,5.0,0.0,0.0,0.0,16.0,1110.0,1160.0
213,Ilkay Gündogan,0.2030995786190033,0.2030995786190033,0,0,0.10799185186624527,0,3,4,0.49649301171302795,0.2492697685956955,90,2.11411,2.0,2.0,0.0,0.0,0.0,0.0,13.0,1280.0,1310.0
214,Ilkay Gündogan,0.023276105523109436,0.023276105523109436,0,0,0,0,0,1,0.1405315399169922,0.11725544184446335,7,0.318824,4.0,0.0,4.0,0.0,0.0,0.0,20.0,1130.0,1120.0
215,Ilkay Gündogan,0,0,0,0,0,0,0,0,0.14578381180763245,0.14578381180763245,90,1.92892,2.0,1.0,2.0,0.0,0.0,0.0,19.0,1190.0,1290.0
216,Ilkay Gündogan,0.17879019677639008,0.17879019677639008,0,0,0,0,0,2,1.239933729171753,1.0611435174942017,90,0.331188,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1130.0,1220.0
217,Ilkay Gündogan,0.9912542700767517,0.9912542700767517,2,2,0.10902456194162369,0,1,4,1.1977423429489136,0.24166978895664215,70,0.4235,19.0,0.0,3.0,0.0,0.0,0.0,17.0,1170.0,1290.0
218,Ilkay Gündogan,2.428976058959961,1.6678072214126587,2,2,0,0,0,3,1.7635109424591064,0.09570378065109253,90,1.17728,13.0,1.0,4.0,0.0,0.0,0.0,11.0,1190.0,1300.0
219,Ilkay Gündogan,0.04138543829321861,0.04138543829321861,0,0,1.1509398221969604,1,5,1,1.3668876886367798,0.7874157428741455,90,0.0489155,8.0,0.0,2.0,0.0,0.0,0.0,4.0,1040.0,1040.0
220,Ilkay Gündogan,0,0,0,0,0.1950545459985733,0,3,0,0.1067972257733345,0.06272256374359131,90,0.154537,3.0,0.0,1.0,0.0,0.0,0.0,15.0,1070.0,1010.0
221,Ilkay Gündogan,0.4752154052257538,0.4752154052257538,2,2,0.112703837454319,0,1,2,0.7227016091346741,0.13478237390518188,55,0.568258,14.0,0.0,5.0,0.0,0.0,0.0,18.0,1040.0,1050.0
222,Ilkay Gündogan,1.205697774887085,0.44452887773513794,0,1,0.07744763791561127,0,2,6,0.8078050017356873,0.47373464703559875,90,0.601768,10.0,0.0,2.0,0.0,0.0,0.0,2.0,1140.0,1100.0
223,Ilkay Gündogan,0.1624058485031128,0.1624058485031128,1,1,0.09026691317558289,0,2,4,0.12890832126140594,0.11095133423805237,72,0.0515836,8.0,0.0,4.0,0.0,0.0,0.0,6.0,1120.0,1020.0
224,Ilkay Gündogan,0.15004201233386993,0.15004201233386993,0,0,0.35846972465515137,0,1,2,1.1216100454330444,1.0153049230575562,90,0.177084,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1190.0,1130.0
225,Ilkay Gündogan,0.7488207817077637,0.7488207817077637,1,1,0.11073598265647888,0,1,3,1.114933729171753,0.2553769648075104,77,0.691013,9.0,0.0,3.0,0.0,0.0,0.0,5.0,1260.0,1250.0
226,Ilkay Gündogan,0.14736025035381317,0.14736025035381317,1,1,0.11964676529169083,0,2,1,1.3687655925750732,1.101758599281311,90,0.200953,11.0,0.0,2.0,0.0,0.0,0.0,14.0,1060.0,1110.0
227,Ilkay Gündogan,0.061594437807798386,0.061594437807798386,0,0,0.022309472784399986,0,1,2,0.06047065556049347,0,90,0.586972,3.0,0.0,1.0,0.0,0.0,0.0,16.0,1030.0,1110.0
228,Ilkay Gündogan,0.9108755588531494,0.9108755588531494,1,1,0.16611599922180176,0,4,4,1.0842918157577515,0.11396638303995132,90,0.210243,10.0,1.0,1.0,0.0,0.0,0.0,18.0,1000.0,1040.0
229,Ilkay Gündogan,0.10164341330528259,0.10164341330528259,0,0,0,0,0,1,0.4853091835975647,0.4853091835975647,90,0.287444,3.0,0.0,2.0,0.0,0.0,0.0,8.0,1110.0,1060.0
230,Ilkay Gündogan,0.013646439649164677,0.013646439649164677,0,0,0.20103074610233307,0,2,1,0.5281577706336975,0.38754647970199585,90,0.419877,3.0,0.0,5.0,0.0,0.0,0.0,4.0,1090.0,1080.0
231,Ilkay Gündogan,0,0,0,0,0.020107824355363846,0,1,0,0.7328563928604126,0.7127485275268555,90,1.18789,2.0,1.0,1.0,0.0,0.0,0.0,11.0,1210.0,1230.0
232,Ilkay Gündogan,0,0,0,0,0,0,0,0,0,0,5,0.687544,1.0,0.0,1.0,0.0,0.0,0.0,15.0,1020.0,1000.0
233,Ilkay Gündogan,0.08916252851486206,0.08916252851486206,0,0,0.12230925261974335,0,1,2,0.318895548582077,0.10742375999689102,90,0.263739,2.0,1.0,1.0,0.0,0.0,0.0,19.0,1140.0,1260.0
234,Ilkay Gündogan,0,0,0,0,0.029053423553705215,0,1,0,0,0,24,0.838322,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1150.0,1210.0
235,Jamie Vardy,0.09114041924476624,0.09114041924476624,0,0,0.08922247588634491,0,1,2,0.15587866306304932,0.06473825126886368,90,1.02408,2.0,3.0,2.0,0.0,0.0,0.0,19.0,1140.0,1260.0
236,Jamie Vardy,0,0,0,0,0,0,0,0,0.24975702166557312,0.24975702166557312,90,1.98438,2.0,2.0,0.0,0.0,0.0,0.0,12.0,1320.0,1350.0
237,Jamie Vardy,1.3911136388778687,1.3911136388778687,0,0,2.003427505493164,2,4,5,3.468851089477539,0.0743100717663765,90,0.0934777,13.0,0.0,5.0,0.0,0.0,0.0,15.0,1070.0,1010.0
238,Jamie Vardy,0.07801053673028946,0.07801053673028946,0,0,0.02079845406115055,0,1,1,0.09880899637937546,0,90,0.75471,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1150.0,1100.0
239,Jamie Vardy,0.059578292071819305,0.059578292071819305,0,0,0,0,0,1,0.12159865349531174,0.06202036142349243,90,1.26793,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1040.0,1040.0
240,Jamie Vardy,0,0,0,0,0,0,0,0,0,0,90,2.1065,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1150.0,1210.0
241,Jamie Vardy,0.22860805690288544,0.22860805690288544,0,0,0,0,0,3,0.24863161146640778,0.08262831717729568,90,1.7084,5.0,1.0,2.0,0.0,0.0,0.0,2.0,1120.0,1080.0
242,Jamie Vardy,1.3955789804458618,1.3955789804458618,1,1,0,0,0,5,1.3955789804458618,0,90,1.68325,6.0,1.0,3.0,0.0,0.0,0.0,11.0,1210.0,1230.0
243,Jamie Vardy,0.05881128087639809,0.05881128087639809,0,0,0,0,0,1,0,0,28,1.35506,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1120.0,1040.0
244,Jamie Vardy,0.3082246482372284,0.3082246482372284,0,0,0.30309951305389404,0,1,1,0.6113241314888,0,90,0.615727,2.0,0.0,2.0,0.0,0.0,0.0,5.0,1300.0,1310.0
245,Jamie Vardy,0.8403332233428955,0.8403332233428955,0,0,0,0,0,7,0.8403332233428955,0,90,0.378147,2.0,0.0,2.0,0.0,0.0,0.0,16.0,1110.0,1160.0
246,Jamie Vardy,0,0,0,0,0.403274267911911,1,2,0,0.4668355882167816,0.06356130540370941,90,0.264584,5.0,1.0,2.0,0.0,0.0,0.0,14.0,1050.0,1030.0
247,Jamie Vardy,0,0,0,0,0,0,0,0,0.10489729046821594,0.10489729046821594,23,0.321348,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1030.0,1010.0
248,Jamie Vardy,0.2228384166955948,0.2228384166955948,0,0,0,0,0,3,0.2228384166955948,0,90,2.08423,5.0,2.0,2.0,0.0,0.0,0.0,13.0,1280.0,1310.0
249,Jamie Vardy,1.2272257804870605,0.4660569727420807,0,1,0.14399509131908417,0,2,6,0.5784987211227417,0.04942917823791504,90,0.945932,12.0,0.0,2.0,0.0,0.0,0.0,17.0,1130.0,1250.0
250,Jamie Vardy,0.4658408463001251,0.4658408463001251,0,0,0.03652717545628548,0,2,3,0.4729582369327545,0,90,1.51486,2.0,2.0,0.0,0.0,0.0,0.0,7.0,1100.0,1140.0
251,Jamie Vardy,0.9942904710769653,0.9942904710769653,1,1,0.13301832973957062,2,2,3,1.137365698814392,0.08621633052825928,90,0.791673,13.0,0.0,3.0,0.0,0.0,0.0,3.0,1190.0,1130.0
252,Jamie Vardy,0.41996967792510986,0.41996967792510986,1,1,0,0,0,2,0.41996967792510986,0,90,0.290743,8.0,1.0,2.0,1.0,1.0,0.0,15.0,1020.0,1000.0
253,Jamie Vardy,0.27777451276779175,0.27777451276779175,0,0,0.05079527571797371,1,1,3,0.15413513779640198,0,90,2.03719,5.0,2.0,1.0,0.0,0.0,0.0,8.0,1110.0,1060.0
254,Jamie Vardy,0.776444673538208,0.776444673538208,0,0,0.42824822664260864,0,2,2,0.5472615361213684,0.11901331692934036,90,3.77245,2.0,3.0,0.0,0.0,0.0,0.0,11.0,1190.0,1300.0
255,Jamie Vardy,1.5487185716629028,0.02638091892004013,0,1,0,0,0,3,0.1709935963153839,0.14461266994476318,90,0.57936,4.0,0.0,1.0,0.0,0.0,0.0,20.0,1130.0,1120.0
256,Jamie Vardy,1.170110821723938,1.170110821723938,1,1,0.4877884089946747,1,2,4,1.708802342414856,0.05090312287211418,86,1.74822,14.0,1.0,4.0,0.0,0.0,0.0,10.0,1060.0,1210.0
257,Jamie Vardy,0.661608099937439,0.661608099937439,1,1,0,0,0,2,0.661608099937439,0,28,0.73944,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1130.0,1220.0
258,Jamie Vardy,0.3021993935108185,0.3021993935108185,0,0,0,0,0,1,0.3021993935108185,0,90,2.03227,2.0,3.0,0.0,0.0,0.0,0.0,19.0,1190.0,1290.0
259,Jamie Vardy,1.9655826091766357,0.44324490427970886,1,3,0,0,0,3,0.5214284062385559,0.07818348705768585,85,1.44633,17.0,2.0,5.0,0.0,0.0,0.0,12.0,1280.0,1340.0
260,Jamie Vardy,0.08916142582893372,0.08916142582893372,0,0,0.09621095657348633,0,1,1,0.27728360891342163,0.09191121906042099,90,1.52404,2.0,2.0,4.0,0.0,0.0,0.0,4.0,1090.0,1080.0
261,Jamie Vardy,1.5223376750946045,0,0,2,0.06621893495321274,0,1,2,0.11279518157243729,0.04657624289393425,90,0.352997,13.0,0.0,3.0,0.0,0.0,0.0,18.0,1040.0,1050.0
262,Ollie Watkins,0.0972442775964737,0.0972442775964737,1,1,0.167449951171875,0,3,1,0.2646942436695099,0,90,2.14592,8.0,2.0,1.0,1.0,1.0,0.0,11.0,1190.0,1300.0
263,Ollie Watkins,0.6605494022369385,0.6605494022369385,1,1,0.030559729784727097,0,1,2,0.6911091208457947,0,90,1.52172,7.0,1.0,3.0,0.0,0.0,0.0,8.0,1110.0,1060.0
264,Ollie Watkins,0.09424267709255219,0.09424267709255219,0,0,0,0,0,2,0.1581561118364334,0.08297575265169144,90,1.72011,2.0,2.0,0.0,0.0,0.0,0.0,17.0,1170.0,1290.0
265,Ollie Watkins,0.09133288264274597,0.09133288264274597,0,0,0.03156720846891403,0,1,2,0.1601225882768631,0.03722250089049339,90,0.873171,5.0,1.0,1.0,0.0,0.0,0.0,14.0,1050.0,1030.0
266,Ollie Watkins,0.2625390589237213,0.2625390589237213,0,0,0,0,0,6,0.20114772021770477,0.018488503992557526,90,2.15087,2.0,0.0,0.0,0.0,0.0,0.0,20.0,1130.0,1120.0
267,Ollie Watkins,0.114592544734478,0.114592544734478,0,0,0.4814249873161316,0,3,2,0.7031905651092529,0.10717306286096573,90,0.716254,2.0,1.0,0.0,0.0,0.0,0.0,15.0,1020.0,1000.0
268,Ollie Watkins,0.11966542899608612,0.11966542899608612,0,0,0.48934271931648254,1,2,1,0.14632374048233032,0,90,1.00106,5.0,0.0,1.0,0.0,0.0,0.0,10.0,1060.0,1210.0
269,Ollie Watkins,0.07267122715711594,0.07267122715711594,0,0,0.016863634809851646,0,1,1,0.2217264473438263,0.13219158351421356,90,1.23852,2.0,2.0,1.0,0.0,0.0,0.0,9.0,1150.0,1230.0
270,Ollie Watkins,0,0,0,0,0,0,0,0,0,0,90,2.33232,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1150.0,1100.0
271,Ollie Watkins,0.34791913628578186,0.34791913628578186,1,1,0.08352214843034744,0,1,4,0.9322277307510376,0.5007864236831665,90,0.679649,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1150.0,1210.0
272,Ollie Watkins,0.5178819894790649,0.5178819894790649,1,1,0,0,0,4,0.5178819894790649,0,90,1.79064,6.0,3.0,1.0,0.0,0.0,0.0,19.0,1190.0,1290.0
273,Ollie Watkins,0.3387727439403534,0.3387727439403534,0,0,0,0,0,4,0.3387727439403534,0,90,2.22557,2.0,0.0,1.0,0.0,0.0,0.0,16.0,1030.0,1110.0
274,Ollie Watkins,1.2411500215530396,1.2411500215530396,1,1,0.16408565640449524,0,2,5,1.559858798980713,0.1546231508255005,90,0.717681,6.0,3.0,2.0,0.0,0.0,0.0,4.0,1040.0,1040.0
275,Ollie Watkins,0.6848474740982056,0.6848474740982056,1,1,0.5571556687355042,0,1,2,0.8316115140914917,0.14676405489444733,90,0.400364,6.0,0.0,2.0,0.0,0.0,0.0,14.0,1060.0,1110.0
276,Ollie Watkins,0.036774031817913055,0.036774031817913055,0,0,0.09757942706346512,0,1,1,0.2448968142271042,0.11054336279630661,90,3.34385,2.0,2.0,0.0,0.0,0.0,0.0,12.0,1280.0,1340.0
277,Ollie Watkins,0.4579252600669861,0.4579252600669861,0,0,0.14524804055690765,0,2,3,0.6562890410423279,0.23952116072177887,90,2.46473,2.0,2.0,1.0,0.0,0.0,0.0,13.0,1250.0,1240.0
278,Ollie Watkins,0.02442961186170578,0.02442961186170578,0,0,0.11177148669958115,0,2,1,0.08981013298034668,0.04425781965255737,90,1.53701,2.0,1.0,1.0,0.0,0.0,0.0,5.0,1260.0,1250.0
279,Ollie Watkins,1.9403798580169678,1.9403798580169678,0,0,0.46693485975265503,1,3,10,1.7880489826202393,0,90,0.849086,11.0,0.0,3.0,0.0,0.0,0.0,6.0,1120.0,1020.0
280,Ollie Watkins,0.13068465888500214,0.13068465888500214,0,0,0,0,0,2,1.1656196117401123,1.0349349975585938,90,0.0388442,2.0,0.0,3.0,0.0,0.0,0.0,18.0,1040.0,1050.0
281,Ollie Watkins,0.3344011902809143,0.3344011902809143,0,0,0.015129881910979748,0,1,4,0.3632073402404785,0.013676267117261887,90,0.316737,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1090.0,1080.0
282,Ollie Watkins,0.09016509354114532,0.09016509354114532,0,0,0,0,0,2,0.10578060150146484,0.015615507960319519,90,1.1356,2.0,0.0,1.0,0.0,0.0,0.0,20.0,1120.0,1040.0
283,Ollie Watkins,1.2591280937194824,0.49795928597450256,0,0,0.6304572224617004,0,1,4,1.154641032218933,0.08356871455907822,90,0.571633,0.0,2.0,1.0,0.0,0.0,0.0,19.0,1140.0,1260.0
284,Ollie Watkins,0,0,0,0,0.0790596604347229,0,2,0,0.07456658780574799,0.018390363082289696,90,1.50038,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1190.0,1130.0
285,Ollie Watkins,1.0725711584091187,1.0725711584091187,2,2,0,0,0,3,1.0725711584091187,0,90,1.39037,13.0,0.0,3.0,0.0,0.0,0.0,1.0,1130.0,1220.0
286,Ollie Watkins,0.8570656776428223,0.09589685499668121,0,1,0.11345677822828293,0,2,2,0.26415303349494934,0.06838661432266235,90,1.00333,7.0,4.0,3.0,0.0,0.0,0.0,16.0,1110.0,1160.0
287,Ollie Watkins,0.3439847528934479,0.3439847528934479,0,0,0.1511257141828537,0,2,2,0.6539042592048645,0.2316969484090805,90,2.37695,2.0,3.0,0.0,0.0,0.0,0.0,10.0,1150.0,1170.0
288,Ollie Watkins,0.06298719346523285,0.06298719346523285,0,0,0,0,0,1,0.08214301615953445,0.019155818969011307,90,0.671595,2.0,0.0,1.0,0.0,0.0,0.0,9.0,1190.0,1150.0
289,Ollie Watkins,1.8282116651535034,1.8282116651535034,3,3,0.11148229986429214,1,2,5,2.2838616371154785,0.8739163279533386,90,1.65705,19.0,2.0,7.0,0.0,0.0,0.0,11.0,1210.0,1230.0
